net_id,delay,majority,disease,predator,overlap,agent,mixing,path,paint
190,1.5149540767125,3.56051583653037,33.08176,0.7673055,0.898840384615401,3.51201757049626,127.749606333768,108.921307686591,131.30974247346
191,1.51826999086635,3.5327409914677,32.784604,0.76501885,0.853634145299156,3.47597516427207,125.869647457403,105.633350059426,129.965329157851
192,1.4675252763173,3.38762406739517,32.790916,0.76674205,0.827793717948726,3.48353347355829,124.199649568279,103.245052072704,129.201714055777
193,1.40329546346594,3.47182338459628,29.503132,0.74428325,0.817686239316248,3.15341959221847,111.352018530969,85.5631027854641,114.641023246617
194,1.53576709778646,3.54590691034035,33.052076,0.7674369,0.867173290598304,3.51028876102583,127.129761987477,108.028540423966,130.920653776423
195,1.40571682792535,3.50253991272297,30.766672,0.7519071,0.861212393162405,3.31031844284525,117.018608057,94.3730706584188,120.384253155502
196,1.45726696791319,3.53077437576918,31.201636,0.75557215,0.864730555555568,3.32825694605605,119.33880150015,96.4024580066721,122.869028950617
197,1.44536886984961,3.52847671964705,30.882564,0.75477675,0.860650940170952,3.28494306485536,118.505141686729,94.2641727460819,122.05861666396
198,1.40856811266248,3.46661483338009,30.688564,0.74881255,0.842700854700866,3.33555568735145,115.667297947778,94.4616120763882,119.014125972754
199,1.45712205871621,3.41794978020302,32.779096,0.76633865,0.820752094017102,3.48635296710214,124.174894873226,102.678720718711,129.293515629505
200,1.53235806871316,3.53834683175529,32.924108,0.76647155,0.863437948717961,3.4961259407246,126.615454256268,106.504088061809,130.438155500744
201,1.51617845549259,3.55928422969345,33.090872,0.76718465,0.894123931623944,3.50964125594176,127.633266202402,108.728988252944,131.20430386277
202,1.49220059599365,3.55613063413459,32.354936,0.76360905,0.884889829059842,3.41387971494855,124.990823163029,102.949292797295,128.645226476009
203,1.39202819654365,3.1704640361586,32.635496,0.76551545,0.813120470085478,3.47566160466245,118.515643287692,98.5716104536086,126.42408858416
204,1.54174432143605,3.56234176643949,31.325756,0.75853625,0.844784700854713,3.21473826600892,121.334696687485,93.209609251314,125.300277201155
205,1.52363694847429,3.55712868995643,33.048532,0.7670201,0.886617008547023,3.50735761272411,127.464508221185,108.344649757919,131.078956490836
206,1.44427188064357,3.50233665781485,32.5553,0.76559605,0.83622017094018,3.44298784211091,124.551734322774,101.775875312521,128.993347415497
207,1.51115358226748,3.55895747728581,32.611936,0.76566775,0.87981884615386,3.45385887521206,125.834667577828,104.994458980543,129.505082807216
208,1.52427132633649,3.53842162798625,32.926408,0.7658216,0.857833076923089,3.49553695892491,126.40477550397,106.217986764535,130.261795528291
209,1.48430704667018,3.53410230480809,31.130292,0.7568662,0.809204914529922,3.25996837195092,119.432074925305,93.7461135251995,123.621450525159
210,1.39005516440566,3.52302399622344,30.250852,0.75084005,0.818818119658126,3.18557716170051,115.679079437663,88.5891411485898,119.318524885193
211,1.45427956321153,3.56453207926026,31.949992,0.76155095,0.866109658119671,3.30894372800158,123.884450574935,97.9708248811071,127.820408942613
212,1.39571295480876,3.19605528169053,32.881336,0.7668378,0.805466538461546,3.49003301240702,118.397127106492,101.799252789276,126.464936016532
213,1.43943583361255,3.52764339538458,32.012088,0.76179065,0.839465384615395,3.39459808919688,122.57147872636,100.386125212017,126.658155666302
214,1.50862942080253,3.55012087781016,32.639012,0.76472385,0.868446538461551,3.45776700865321,125.722493097236,104.896721199646,129.477826077726
215,1.45076761237036,3.51706666001837,31.038556,0.75400565,0.845102478632491,3.30044645480438,118.347417357721,94.7777591164709,121.899922887041
216,1.45090234609828,3.53736941268343,32.79236,0.765509,0.85886764957266,3.47895438399298,126.061685705414,104.936100398879,129.941639512062
217,1.43515321242691,3.52832048469774,32.08978,0.76187315,0.834445854700864,3.40417553094835,122.949813944215,100.763143871893,127.132053111345
218,1.50105329095276,3.55611109925853,33.097612,0.7673651,0.892981153846166,3.50889093289618,127.730297175778,108.96751048729,131.315472398574
219,1.44655078889912,3.29931839535285,33.071604,0.7671063,0.805481153846159,3.51438373827038,121.249498256458,103.744453977433,128.328607040491
220,1.48254626280541,3.36709943309781,32.377336,0.7630225,0.802336495726503,3.43981944257333,120.915169760346,100.663428201842,126.894426131717
221,1.48023836052053,3.55943527355111,32.488628,0.7640036,0.878019743589757,3.41417639894087,125.545376153297,103.129888142024,129.260843285313
222,1.4399764056168,3.51767189622147,31.21168,0.7575577,0.818053717948724,3.32114595997901,118.895566732931,96.0646368926217,122.923685142266
223,1.53332905772619,3.54022864642394,33.012612,0.7666504,0.870413119658132,3.50304894091529,126.704603866343,107.55037760928,130.685588876658
224,1.42368062913539,3.48839039107623,30.991192,0.75140995,0.862579316239327,3.35613970430364,117.305391872053,96.4507580605679,120.589815667798
225,1.49196975652706,3.55500595191242,33.169104,0.76731065,0.88700277777779,3.51171491982888,127.708943758329,108.970416146341,131.361457627048
226,1.53336726238347,3.54491402249983,32.937184,0.7659846,0.863216239316252,3.48927711405148,126.381031468951,106.122823071377,130.267726881551
227,1.31712234147254,3.49383768201962,29.016568,0.74251305,0.771152649572653,3.08932637974908,109.425471354472,82.3995239204422,113.086852337611
228,1.29040808221526,3.10616700093502,31.8843,0.7632316,0.784442222222228,3.41255747035906,111.144553417171,91.6597778056835,120.637294147862
229,1.45455911039402,3.49355513271579,32.639148,0.7661258,0.815615299145306,3.45139046875278,124.379395770739,100.821975735033,129.171554730968
